1977.2625, 1.0098801,
1977.2829, 1.0096250,
1977.3033, 1.0093690,
1977.3646, 1.0085354,
1977.3851, 1.0083972,
1977.4055, 1.0083232,
1977.4259, 1.0080539,
1977.4464, 1.0076882,
1977.4668, 1.0077945,
1977.5077, 1.0070827,
1977.5281, 1.0069015,
1977.5485, 1.0066771,
1977.5690, 1.0063967,
1977.5894, 1.0064149,
1977.6098, 1.0059742,
1977.6303, 1.0059524,
1977.6507, 1.0055960,
1977.6711, 1.0054586,
1977.6916, 1.0053182,
1977.7120, 1.0051202,
1977.7324, 1.0048305,
1977.7529, 1.0044858,
1977.7733, 1.0044309,
1977.7937, 1.0041687,
1977.8141, 1.0039345,
1977.8346, 1.0038397,
1977.8550, 1.0035244,
1977.8754, 1.0034834,
1977.8959, 1.0033008,
1977.9163, 1.0031471,
1977.9367, 1.0030366,
1977.9572, 1.0028932,
1977.9776, 1.0026698,
1977.9980, 1.0022967,
1978.0185, 1.0022855,
1978.0389, 1.0019715,
1978.0593, 1.0017469,
1978.0798, 1.0018554,
1978.1002, 1.0013776,
1978.1206, 1.0013450,
1978.1411, 1.0012276,
1978.1615, 1.0009877,
1978.1819, 1.0007597,
1978.2024, 1.0005443,
1978.2228, 1.0004103,
1978.2432, 1.0003088,
1978.2637, 1.0002623,
1978.2841, 1.0002058,
1978.3045, 0.99985659,
1978.3250, 0.99963389,
1978.3454, 0.99960588,
1978.3658, 0.99934332,
1978.3863, 0.99923351,
1978.4067, 0.99915860,
1978.4271, 0.99890311,
1978.4475, 0.99886097,
1978.4680, 0.99862202,
1978.4884, 0.99848691,
1978.5088, 0.99840597,
1978.5293, 0.99826623,
1978.5906, 0.99794639,
1978.6110, 0.99791296,
1978.6314, 0.99777425,
1978.6519, 0.99751749,
1978.6723, 0.99753221,
1978.6927, 0.99745981,
1978.7132, 0.99763206,
1978.7336, 0.99728296,
1978.7540, 0.99708098,
1978.7745, 0.99718757,
1978.7949, 0.99705503,
1978.8153, 0.99703845,
1978.8358, 0.99700846,
1978.8562, 0.99672609,
1978.8766, 0.99667843,
1978.9175, 0.99668635,
1978.9379, 0.99662657,
1978.9584, 0.99655422,
1978.9992, 0.99630512,
1979.0197, 0.99644824,
1979.0605, 0.99610003,
1979.0809, 0.99612945,
1979.1014, 0.99603849,
1979.1218, 0.99603119,
1979.1422, 0.99601583,
1979.1627, 0.99600456,
1979.1831, 0.99602821,
1979.2035, 0.99584732,
1979.2240, 0.99587462,
1979.2444, 0.99595542,
1979.2648, 0.99589695,
1979.2853, 0.99575712,
1979.3057, 0.99565525,
1979.3261, 0.99566893,
1979.3466, 0.99572917,
1979.3670, 0.99575805,
1979.3874, 0.99594078,
1979.4079, 0.99568708,
1979.4283, 0.99570153,
1979.4487, 0.99572127,
1979.4692, 0.99584327,
1979.4896, 0.99580747,
1979.5100, 0.99593052,
1979.5305, 0.99590391,
1979.5509, 0.99582778,
1979.5713, 0.99573023,
1979.5918, 0.99584942,
1979.6122, 0.99586410,
1979.6326, 0.99560171,
1979.6531, 0.99588150,
1979.6735, 0.99595340,
1979.6939, 0.99586420,
1979.7143, 0.99595887,
1979.7348, 0.99600381,
1979.7756, 0.99567077,
1979.7961, 0.99575663,
1979.8165, 0.99595926,
1979.8369, 0.99602339,
1979.8574, 0.99598076,
1979.8778, 0.99594960,
1979.8982, 0.99620689,
1979.9187, 0.99614616,
1979.9391, 0.99608763,
1979.9595, 0.99633165,
1979.9800, 0.99632412,
1980.0004, 0.99619079,
1980.0208, 0.99656543,
1980.0413, 0.99639723,
1980.0617, 0.99667593,
1980.0821, 0.99672415,
1980.1026, 0.99673301,
1980.1230, 0.99691129,
1980.1434, 0.99696181,
1980.1639, 0.99691586,
1980.1843, 0.99717626,
1980.2047, 0.99719736,
1980.2252, 0.99727553,
1980.2456, 0.99730036,
1980.2660, 0.99742501,
1980.2864, 0.99723094,
1980.3069, 0.99750222,
1980.3273, 0.99741138,
1980.3477, 0.99737525,
1980.3682, 0.99763243,
1980.3886, 0.99779837,
1980.4090, 0.99794750,
1980.4295, 0.99808850,
1980.4499, 0.99804007,
1980.4703, 0.99802089,
1980.4908, 0.99806436,
1980.5112, 0.99817069,
1980.5316, 0.99827799,
1980.5521, 0.99837606,
1980.5725, 0.99840148,
1980.5929, 0.99836582,
1980.6134, 0.99833781,
1980.6338, 0.99855735,
1980.6542, 0.99833389,
1980.6747, 0.99851842,
1980.6951, 0.99850388,
1980.7155, 0.99863612,
1980.7360, 0.99843965,
1980.7564, 0.99861024,
1980.7768, 0.99855373,
1980.7973, 0.99871552,
1980.8177, 0.99863916,
1980.8381, 0.99869579,
1980.8586, 0.99881267,
1980.8790, 0.99864840,
1980.8994, 0.99869549,
1980.9198, 0.99878164,
1980.9403, 0.99892781,
1980.9607, 0.99859599,
1980.9811, 0.99878006,
1981.0424, 0.99849749,
1981.0629, 0.99839901,
1981.0833, 0.99844555,
1981.1037, 0.99848589,
1981.1242, 0.99832896,
1981.1446, 0.99855625,
1981.1650, 0.99834146,
1981.1855, 0.99830317,
1981.2059, 0.99824748,
1981.2263, 0.99845709,
1981.2468, 0.99841392,
1981.2672, 0.99820198,
1981.2876, 0.99839107,
1981.3081, 0.99846286,
1981.3285, 0.99837803,
1981.3489, 0.99823271,
1981.3694, 0.99856228,
1981.3898, 0.99833383,
1981.4102, 0.99835574,
1981.4307, 0.99822656,
1981.4511, 0.99835035,
1981.5941, 0.99811265,
1981.6145, 0.99818951,
1981.6350, 0.99780977,
1981.6554, 0.99775898,
1981.6758, 0.99764989,
1981.6963, 0.99740565,
1981.7167, 0.99743038,
1981.7371, 0.99744464,
1981.7576, 0.99719397,
1981.7780, 0.99730136,
1981.7984, 0.99712771,
1981.8189, 0.99692433,
1981.8393, 0.99675707,
1981.8597, 0.99666629,
1981.8802, 0.99655230,
1981.9006, 0.99650733,
1981.9210, 0.99654032,
1981.9415, 0.99623044,
1981.9619, 0.99616244,
1981.9823, 0.99599539,
1982.0028, 0.99582886,
1982.0232, 0.99574628,
1982.0640, 0.99537883,
1982.0845, 0.99530162,
1982.1049, 0.99537367,
1982.1253, 0.99534040,
1982.1458, 0.99503011,
1982.1662, 0.99485011,
1982.1866, 0.99477338,
1982.2071, 0.99453364,
1982.2275, 0.99446288,
1982.2479, 0.99430405,
1982.2684, 0.99408724,
1982.2888, 0.99389269,
1982.3092, 0.99390432,
1982.3297, 0.99379897,
1982.3501, 0.99364604,
1982.3705, 0.99346128,
1982.3910, 0.99320139,
1982.4114, 0.99315768,
1982.4318, 0.99284519,
1982.4523, 0.99295302,
1982.4727, 0.99286293,
1982.4931, 0.99251669,
1982.5136, 0.99247648,
1982.5340, 0.99217766,
1982.5544, 0.99205564,
1982.5749, 0.99194510,
1982.5953, 0.99191776,
1982.6157, 0.99180998,
1982.6362, 0.99159755,
1982.6566, 0.99141722,
1982.6770, 0.99148694,
1982.6974, 0.99121857,
1982.7179, 0.99116054,
1982.7383, 0.99090959,
1982.7587, 0.99082837,
1982.7792, 0.99102531,
1982.7996, 0.99065498,
1982.8200, 0.99068147,
1982.8405, 0.99067434,
1982.8609, 0.99041975,
1982.8813, 0.99035453,
1982.9018, 0.99039552,
1982.9222, 0.99012164,
1982.9426, 0.99023740,
1982.9835, 0.98972758,
1983.0039, 0.98969343,
1983.0244, 0.98958829,
1983.0448, 0.98965215,
1983.0652, 0.98919270,
1983.0857, 0.98961000,
1983.1061, 0.98935767,
1983.1265, 0.98936695,
1983.1470, 0.98915060,
1983.1674, 0.98917305,
1983.1878, 0.98941948,
1983.2083, 0.98927310,
1983.2287, 0.98932109,
1983.2491, 0.98932874,
1983.2695, 0.98919634,
1983.3104, 0.98919867,
1983.3308, 0.98913654,
1983.3513, 0.98918883,
1983.3717, 0.98934574,
1983.3921, 0.98947461,
1983.4126, 0.98942267,
1983.4330, 0.98946365,
1983.4943, 0.98962236,
1983.5147, 0.98963690,
1983.5352, 0.98984120,
1983.5556, 0.98987716,
1983.5760, 0.98999649,
1983.5965, 0.98975536,
1983.6169, 0.98987090,
1983.6373, 0.99039141,
1983.6578, 0.99012602,
1983.6782, 0.99029001,
1983.6986, 0.99038845,
1983.7191, 0.99044288,
1983.7395, 0.99070701,
1983.7599, 0.99070462,
1983.7804, 0.99104967,
1983.8008, 0.99106186,
1983.8212, 0.99105388,
1983.8416, 0.99134238,
1983.8621, 0.99145996,
1983.8825, 0.99168337,
1983.9029, 0.99180111,
1983.9234, 0.99183857,
1983.9438, 0.99231884,
1983.9642, 0.99221929,
1983.9847, 0.99279169,
1984.0051, 0.99279429,
1984.0255, 0.99290175,
1984.0460, 0.99354344,
1984.0664, 0.99341456,
1984.0868, 0.99365692,
1984.1073, 0.99392358,
1984.1277, 0.99432831,
1984.1481, 0.99445998,
1984.1686, 0.99456199,
1984.1890, 0.99494482,
1984.2094, 0.99516386,
1984.2299, 0.99555971,
1984.2503, 0.99584497,
1984.2707, 0.99618195,
1984.2912, 0.99619186,
1984.3116, 0.99646881,
1984.3320, 0.99699149,
1984.3525, 0.99699009,
1984.3729, 0.99730357,
1984.3933, 0.99756932,
1984.4137, 0.99808617,
1984.4750, 0.99849032,
1984.4955, 0.99866242,
1984.5159, 0.99920914,
1984.5363, 0.99921262,
1984.5568, 0.99985427,
1984.5772, 1.0000853,
1984.5976, 1.0002243,
1984.6181, 1.0003407,
1984.6385, 1.0005590,
1984.6589, 1.0011824,
1984.6794, 1.0014390,
1984.6998, 1.0017160,
1984.7202, 1.0020211,
1984.7407, 1.0024202,
1984.7611, 1.0022918,
1984.7815, 1.0031264,
1984.8020, 1.0031232,
1984.8224, 1.0036145,
1984.8428, 1.0039590,
1984.8633, 1.0043471,
1984.8837, 1.0045890,
1984.9041, 1.0048110,
1984.9858, 1.0054852,
1985.0063, 1.0063825,
1985.0267, 1.0063411,
1985.0471, 1.0066491,
1985.0676, 1.0066809,
1985.0880, 1.0071598,
1985.1084, 1.0073021,
1985.1289, 1.0074777,
1985.1493, 1.0078630,
1985.1697, 1.0080263,
1985.1902, 1.0082619,
1985.2106, 1.0084355,
1985.2310, 1.0086876,
1985.2515, 1.0090056,
1985.2923, 1.0093145,
1985.3128, 1.0096493,
1985.3332, 1.0098755,
1985.3536, 1.0101814,
1985.3741, 1.0105020,
1985.3945, 1.0108035,
1985.4558, 1.0114707,
1985.4966, 1.0119136,
1985.5171, 1.0123262,
1985.5375, 1.0122156,
1985.5579, 1.0122361,
1985.5784, 1.0126408,
1985.5988, 1.0127902,
1985.6192, 1.0129972,
1985.6397, 1.0132160,
1985.6601, 1.0133853,
1985.6805, 1.0134733,
1985.7010, 1.0136427,
1985.7214, 1.0137222,
1985.7418, 1.0137981,
1985.7623, 1.0141852,
1985.7827, 1.0142034,
1985.8031, 1.0145467,
1985.8236, 1.0144098,
1985.8440, 1.0146909,
1985.8644, 1.0147686,
1985.8849, 1.0149172,
1985.9462, 1.0153773,
1985.9666, 1.0153681,
1985.9870, 1.0155504,
1986.0075, 1.0177073,
1986.0279, 1.0157459,
1986.0483, 1.0157282,
1986.0687, 1.0157249,
1986.0892, 1.0158082,
1986.1096, 1.0158200,
1986.1300, 1.0157819,
1986.1505, 1.0158464,
1986.1709, 1.0162111,
1986.1913, 1.0157143,
1986.2118, 1.0159378,
1986.2322, 1.0157841,
1986.2526, 1.0160728,
1986.2731, 1.0161041,
1986.2935, 1.0162417,
1986.3139, 1.0164528,
1986.3344, 1.0165880,
1986.3548, 1.0164463,
1986.3752, 1.0163724,
1986.3957, 1.0163032,
1986.4161, 1.0163151,
1986.4365, 1.0163111,
1986.4570, 1.0164374,
1986.4774, 1.0163475,
1986.4978, 1.0165063,
1986.5183, 1.0163275,
1986.5387, 1.0164825,
1986.5591, 1.0167357,
1986.5795, 1.0167459,
1986.6000, 1.0168120,
1986.6817, 1.0156155,
1986.7021, 1.0155277,
1986.7226, 1.0155259,
1986.7430, 1.0157772,
1986.7634, 1.0153140,
1986.7839, 1.0154889,
1986.8043, 1.0153801,
1986.8247, 1.0156113,
1986.8452, 1.0151146,
1986.8656, 1.0153916,
1986.9269, 1.0148497,
1986.9473, 1.0143217,
1986.9678, 1.0145982,
1986.9882, 1.0144645,
1987.0086, 1.0143765,
1987.0291, 1.0144705,
1987.0495, 1.0143533,
1987.0699, 1.0143788,
1987.0904, 1.0142546,
1987.1108, 1.0141794,
1987.1721, 1.0135697,
1987.1925, 1.0134224,
1987.2129, 1.0132279,
1987.2334, 1.0131606,
1987.2538, 1.0129619,
1987.2742, 1.0128690,
1987.2947, 1.0126362,
1987.3151, 1.0125686,
1987.3355, 1.0125345,
1987.3560, 1.0122213,
1987.3764, 1.0122639,
1987.3968, 1.0122880,
1987.4173, 1.0120613,
1987.4377, 1.0122096,
1987.4581, 1.0120130,
1987.4786, 1.0117473,
1987.4990, 1.0115776,
1987.5194, 1.0115110,
1987.5399, 1.0115660,
1987.5603, 1.0111537,
1987.5807, 1.0111333,
1987.6624, 1.0103160,
1987.6829, 1.0101487,
1987.7033, 1.0100428,
1987.7237, 1.0098111,
1987.7442, 1.0098300,
1987.7646, 1.0095904,
1987.7850, 1.0093187,
1987.8055, 1.0095013,
1987.8259, 1.0091410,
1987.8463, 1.0092700,
1987.9076, 1.0085419,
1987.9281, 1.0083464,
1987.9485, 1.0079619,
1987.9689, 1.0079057,
1987.9894, 1.0077440,
1988.0098, 1.0075070,
1988.0302, 1.0071201,
1988.0507, 1.0071399,
1988.0711, 1.0068850,
1988.0915, 1.0065832,
1988.1120, 1.0065399,
1988.1324, 1.0061757,
1988.1528, 1.0059454,
1988.1733, 1.0059298,
1988.1937, 1.0057012,
1988.2141, 1.0057220,
1988.2345, 1.0055486,
1988.2754, 1.0052690,
1988.2958, 1.0048564,
1988.3163, 1.0045503,
1988.3980, 1.0037316,
1988.4184, 1.0035331,
1988.4389, 1.0034656,
1988.4593, 1.0032076,
1988.4797, 1.0031438,
1988.5002, 1.0030577,
1988.5206, 1.0029009,
1988.5410, 1.0027442,
1988.5615, 1.0025807,
1988.6432, 1.0023484,
1988.6636, 1.0020761,
1988.6841, 1.0020280,
1988.7045, 1.0016960,
1988.7249, 1.0015923,
1988.7453, 1.0014994,
1988.7658, 1.0014012,
1988.7862, 1.0012409,
1988.8066, 1.0011790,
1988.8271, 1.0009898,
1988.9088, 1.0007432,
1988.9292, 1.0006095,
1988.9497, 1.0004718,
1988.9701, 1.0005571,
1988.9905, 1.0002935,
1989.0110, 1.0002012,
1989.0314, 0.99981898,
1989.0518, 0.99961373,
1989.0723, 0.99955865,
1989.0927, 0.99953736,
1989.1131, 0.99940091,
1989.1336, 0.99920935,
1989.1540, 0.99889471,
1989.1744, 0.99909038,
1989.1949, 0.99890026,
1989.2153, 0.99862390,
1989.2357, 0.99872330,
1989.2561, 0.99843830,
1989.2766, 0.99848848,
1989.2970, 0.99840689,
1989.3787, 0.99869696,
1989.3992, 0.99851716,
1989.4196, 0.99857520,
1989.4400, 0.99833965,
1989.4605, 0.99819222,
1989.4809, 0.99815625,
1989.5013, 0.99821284,
1989.5218, 0.99788417,
1989.5422, 0.99794115,
1989.5626, 0.99771968,
1989.5831, 0.99759381,
1989.6035, 0.99751275,
1989.6239, 0.99742392,
1989.6444, 0.99738417,
1989.6648, 0.99731030,
1989.6852, 0.99746309,
1989.7057, 0.99743717,
1989.7261, 0.99738610,
1989.7465, 0.99726744,
1989.7669, 0.99714804,
1989.7874, 0.99735705,
1989.8078, 0.99723554,
1989.8691, 0.99713690,
1989.8895, 0.99720703,
1989.9100, 0.99723337,
1989.9304, 0.99732384,
1989.9508, 0.99717300,
1989.9713, 0.99704722,
1989.9917, 0.99717008,
1990.0121, 0.99706470,
1990.0326, 0.99701548,
1990.0530, 0.99723134,
1990.0734, 0.99706787,
1990.0939, 0.99703499,
1990.1143, 0.99715379,
1990.1347, 0.99708942,
1990.1552, 0.99705206,
1990.1756, 0.99724804,
1990.1960, 0.99723340,
1990.2165, 0.99721336,
1990.2369, 0.99713434,
1990.2573, 0.99732356,
1990.2777, 0.99756990,
1990.3595, 0.99733059,
1990.3799, 0.99748577,
1990.4003, 0.99742556,
1990.4412, 0.99760716,
1990.4616, 0.99753059,
1990.4821, 0.99764733,
1990.5025, 0.99749295,
1990.5229, 0.99751054,
1990.5434, 0.99761874,
1990.6047, 0.99772374,
1990.6251, 0.99769335,
1990.6455, 0.99789688,
1990.6660, 0.99763047,
1990.6864, 0.99794799,
1990.7068, 0.99758486,
1990.7273, 0.99757357,
1990.7477, 0.99781948,
1990.7681, 0.99804131,
1990.7885, 0.99785449,
1990.8498, 0.99788768,
1990.8703, 0.99782987,
1990.8907, 0.99780796,
1990.9316, 0.99800272,
1990.9520, 0.99799912,
1990.9724, 0.99783349,
1990.9929, 0.99814567,
1991.0133, 0.99806266,
1991.0337, 0.99813923,
1991.0542, 0.99808868,
1991.0746, 0.99809575,
1991.0950, 0.99815797,
1991.1155, 0.99824564,
1991.1359, 0.99823577,
1991.1563, 0.99821905,
1991.1768, 0.99805353,
1991.1972, 0.99831815,
1991.2176, 0.99817622,
1991.2381, 0.99826538,
1991.2585, 0.99846417,
1991.2789, 0.99846759,
1991.3402, 0.99839907,
1991.3606, 0.99841853,
1991.4015, 0.99854843,
1991.4219, 0.99849882,
1991.4424, 0.99847292,
1991.4628, 0.99836907,
1991.4832, 0.99836624,
1991.5037, 0.99849488,
1991.5241, 0.99839641,
1991.5445, 0.99869496,
1991.5650, 0.99853478,
1991.5854, 0.99863888,
1991.6058, 0.99852684,
1991.6263, 0.99828038,
1991.6467, 0.99828304,
1991.6671, 0.99840470,
1991.6876, 0.99830658,
1991.7080, 0.99824336,
1991.7284, 0.99841295,
1991.7489, 0.99824157,
1991.7693, 0.99835321,
1991.7897, 0.99820111,
1991.8306, 0.99798669,
1991.8510, 0.99801019,
1991.8714, 0.99804493,
1991.8919, 0.99792003,
1991.9123, 0.99794591,
1991.9327, 0.99782215,
1991.9532, 0.99770365,
1991.9736, 0.99765994,
1992.0758, 0.99739119,
1992.0962, 0.99699230,
1992.1166, 0.99710202,
1992.1371, 0.99691578,
1992.1575, 0.99698440,
1992.1779, 0.99668641,
1992.1984, 0.99660411,
1992.2188, 0.99647448,
1992.2392, 0.99646658,
1992.2597, 0.99631459,
1992.3005, 0.99587303,
1992.3209, 0.99567343,
1992.3414, 0.99546143,
1992.3618, 0.99539386,
1992.3822, 0.99534896,
1992.4027, 0.99511679,
1992.4231, 0.99497869,
1992.4435, 0.99473104,
1992.4640, 0.99496958,
1992.4844, 0.99455313,
1992.5048, 0.99428604,
1992.5253, 0.99443286,
1992.5457, 0.99423368,
1992.5661, 0.99392389,
1992.5866, 0.99375702,
1992.6070, 0.99355844,
1992.6479, 0.99323131,
1992.6683, 0.99323681,
1992.6887, 0.99298814,
1992.7092, 0.99294179,
1992.7296, 0.99267493,
1992.7500, 0.99256790,
1992.8113, 0.99194161,
1992.8317, 0.99175682,
1992.8522, 0.99150423,
1992.8726, 0.99140625,
1992.8930, 0.99124462,
1992.9135, 0.99093186,
1992.9339, 0.99101861,
1992.9543, 0.99081924,
1992.9748, 0.99052848,
1992.9952, 0.99037330,
1993.0156, 0.99033292,
1993.0361, 0.99014404,
1993.0565, 0.98976796,
1993.0769, 0.98967796,
1993.0974, 0.98959110,
1993.1178, 0.98936327,
1993.1382, 0.98920486,
1993.1587, 0.98906523,
1993.1791, 0.98896730,
1993.1995, 0.98897004,
1993.2200, 0.98889594,
1993.3017, 0.98806428,
1993.3221, 0.98800574,
1993.3425, 0.98783231,
1993.3630, 0.98780403,
1993.3834, 0.98776792,
1993.4038, 0.98776606,
1993.4243, 0.98758501,
1993.4447, 0.98742469,
1993.4651, 0.98734439,
1993.4856, 0.98730570,
1993.5469, 0.98686245,
1993.5673, 0.98684965,
1993.5877, 0.98692156,
1993.6082, 0.98689754,
1993.6286, 0.98693696,
1993.6490, 0.98694237,
1993.6695, 0.98670189,
1993.7103, 0.98669721,
1993.7308, 0.98671081,
1993.7512, 0.98669106,
1993.7716, 0.98677606,
1993.7920, 0.98693246,
1993.8125, 0.98704459,
1993.8329, 0.98680460,
1993.8533, 0.98684988,
1993.8738, 0.98702876,
1993.8942, 0.98718816,
1993.9146, 0.98716142,
1993.9351, 0.98721299,
1993.9555, 0.98737875,
1994.0372, 0.98758449,
1994.0577, 0.98779719,
1994.0781, 0.98804863,
1994.0985, 0.98818176,
1994.1190, 0.98830487,
1994.1394, 0.98863091,
1994.1598, 0.98865122,
1994.1803, 0.98887046,
1994.2007, 0.98902871,
1994.2824, 0.98941929,
1994.3028, 0.98958690,
1994.3233, 0.98977815,
1994.3437, 0.99011804,
1994.3641, 0.99024317,
1994.3846, 0.99055290,
1994.4050, 0.99041326,
1994.4254, 0.99102130,
1994.4459, 0.99104970,
1994.4663, 0.99123937,
1994.4867, 0.99135743,
1994.5072, 0.99160463,
1994.5276, 0.99192643,
1994.5480, 0.99186400,
1994.5685, 0.99215179,
1994.5889, 0.99250521,
1994.6093, 0.99290970,
1994.6298, 0.99293528,
1994.6502, 0.99336374,
1994.6706, 0.99354530,
1994.6911, 0.99382977,
1994.7115, 0.99396492,
1994.7728, 0.99472058,
1994.7932, 0.99496467,
1994.8136, 0.99521452,
1994.8545, 0.99581725,
1994.8749, 0.99595913,
1994.8954, 0.99620299,
1994.9158, 0.99641037,
1994.9362, 0.99678620,
1994.9567, 0.99696907,
1995.0180, 0.99780801,
1995.0384, 0.99811575,
1995.0588, 0.99831921,
1995.0793, 0.99875253,
1995.0997, 0.99889348,
1995.1201, 0.99915496,
1995.1406, 0.99964806,
1995.1610, 0.99951785,
1995.1814, 0.99989011,
1995.2019, 1.0003415,
1995.2631, 1.0010713,
1995.2836, 1.0013557,
1995.3040, 1.0017304,
1995.3244, 1.0020274,
1995.3449, 1.0021644,
1995.3653, 1.0027911,
1995.3857, 1.0028807,
1995.4062, 1.0030560,
1995.4266, 1.0032522,
1995.4470, 1.0034844,
1995.4675, 1.0039593,
1995.4879, 1.0041194,
1995.5083, 1.0043893,
1995.5288, 1.0045848,
1995.5492, 1.0048579,
1995.5696, 1.0052463,
1995.5901, 1.0053143,
1995.6105, 1.0055304,
1995.6309, 1.0059097,
1995.6514, 1.0062491,
1995.6718, 1.0064252,
1995.7535, 1.0073366,
1995.7739, 1.0074324,
1995.7944, 1.0077390,
1995.8148, 1.0079349,
1995.8352, 1.0082491,
1995.8557, 1.0085397,
1995.8761, 1.0084576,
1995.8965, 1.0086152,
1995.9170, 1.0089208,
1995.9374, 1.0088995,
1995.9987, 1.0094809,
1996.0191, 1.0095758,
1996.0396, 1.0098693,
1996.0600, 1.0099691,
1996.0804, 1.0100960,
1996.1009, 1.0103067,
1996.1213, 1.0105390,
1996.1417, 1.0106705,
1996.1622, 1.0106962,
1996.1826, 1.0108275,
1996.2030, 1.0110400,
